date,label,n,x_mean,y_mean,z_mean,x_max,x_min,x_range,x_std,x_va,x_skew,x_kurtosis,y_max,y_min,y_range,y_std,y_var,y_skew,y_kurtosis,z_max,z_min,z_range,z_std,z_var,z_skew,z_kurtosis,svm,vmm,sma,ai
2022-11-23 09:14:39,1.0,5,8.0,-14.0,-63.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,-63.0,-63.0,0.0,0.0,0.0,0.0,0.0,65.03076195155643,8.0,85.0,13.006152390311286
2022-11-23 09:14:42,1.0,10,8.0,-14.0,-63.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,-63.0,-63.0,0.0,0.0,0.0,0.0,0.0,65.03076195155643,8.0,85.0,6.503076195155643
2022-11-23 09:14:48,1.0,7,-12.0,-8.0,-62.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,-62.0,-62.0,0.0,0.0,0.0,0.0,0.0,63.6553218513582,-8.0,82.0,9.093617407336884
2022-11-23 09:14:54,1.0,14,5.0,-13.0,-64.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-13.0,-13.0,0.0,0.0,0.0,0.0,0.0,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,65.49809157525127,5.0,82.0,4.678435112517947
2022-11-23 09:15:00,1.0,11,4.0,15.0,-59.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,-59.0,-59.0,0.0,0.0,0.0,0.0,0.0,61.00819617067857,15.0,78.0,5.546199651879871
2022-11-23 09:15:03,1.0,28,-0.7142857142857143,6.75,-60.96428571428572,4.0,-8.0,12.0,5.968169536721256,35.61904761904762,-0.4387634544762783,-1.8074866310160425,15.0,-6.0,21.0,10.4442966892622,109.08333333333336,-0.4387634544762784,-1.807486631016043,-59.0,-64.0,5.0,2.4867373069671914,6.183862433862441,-0.4387634544762772,-1.8074866310160436,61.34098822756848,6.75,68.42857142857143,2.190749579556017
2022-11-23 09:15:09,2.0,3,-8.0,-6.0,-64.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,64.77653896280658,-6.0,78.0,21.59217965426886
2022-11-23 09:15:30,2.0,16,-9.0,-21.0,-62.0,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,-21.0,-21.0,0.0,0.0,0.0,0.0,0.0,-62.0,-62.0,0.0,0.0,0.0,0.0,0.0,66.07571414672717,-9.0,92.0,4.129732134170448
2022-11-23 09:15:36,2.0,10,4.0,2.0,-66.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-66.0,-66.0,0.0,0.0,0.0,0.0,0.0,66.15134163416491,4.0,72.0,6.61513416341649
2022-11-23 09:15:39,2.0,3,-6.666666666666667,0.6666666666666666,-70.66666666666667,4.0,-12.0,16.0,9.237604307034012,85.33333333333334,0.7071067811865478,-1.4999999999999996,2.0,0.0,2.0,1.1547005383792517,1.3333333333333337,0.7071067811865478,-1.4999999999999996,-66.0,-73.0,7.0,4.04145188432738,16.333333333333325,0.707106781186552,-1.4999999999999958,70.9835661732113,0.6666666666666666,78.0,23.661188724403768
2022-11-23 09:15:42,2.0,9,-14.88888888888889,14.333333333333334,-66.0,-12.0,-19.0,7.0,3.218867985971328,10.36111111111111,-0.487546355607922,-1.5703807258012346,36.0,0.0,36.0,14.106735979665885,199.0,0.5370226309415208,-0.9822573924900876,-56.0,-73.0,17.0,7.745966692414834,60.00000000000001,0.5254713286065187,-1.52671875,69.16012909755247,14.333333333333334,95.22222222222224,7.684458788616941
2022-11-23 09:15:45,2.0,12,-22.83333333333333,10.916666666666666,-65.5,-13.0,-55.0,42.0,13.736701558124125,188.6969696969697,-1.2245855758151745,0.2955346914802903,36.0,-16.0,52.0,16.626694490997593,276.4469696969697,0.4873014706524531,-0.7215646549307966,-51.0,-91.0,40.0,11.090536506409414,122.99999999999994,-0.5372853130165999,0.6492495120476303,70.21954658228877,10.916666666666666,99.25,5.851628881857398
2022-11-23 09:15:48,2.0,9,-35.0,-3.0,-62.77777777777778,-15.0,-55.0,40.0,14.142135623730953,200.0,0.0,-0.75,1.0,-16.0,17.0,7.3824115301167,54.5,-1.3247001146521888,-0.2273167241814659,-51.0,-91.0,40.0,16.917282419007034,286.19444444444446,-1.0075193827154083,-0.6564233917106397,71.93781608247535,-3.0,100.77777777777776,7.993090675830595
2022-11-23 09:15:51,2.0,18,-9.0,-3.2222222222222223,-66.88888888888889,2.0,-55.0,57.0,17.73663539948086,314.5882352941176,-2.0008027157971298,2.7061498045669854,6.0,-31.0,37.0,12.895761070784896,166.3006535947712,-1.1438446737364367,-0.0303731834859402,-54.0,-91.0,37.0,10.028716936811648,100.5751633986928,-1.4073616784025702,1.5481468550534716,67.56852945594943,-3.2222222222222223,79.11111111111111,3.753807191997191
2022-11-23 09:15:54,2.0,2,-9.0,5.0,-73.0,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-73.0,-73.0,0.0,0.0,0.0,0.0,0.0,73.72245248226622,5.0,87.0,36.86122624113311
2022-11-23 09:15:57,2.0,43,1.372093023255814,-6.023255813953488,-67.20930232558139,16.0,-13.0,29.0,12.073235365121349,145.76301218161683,-0.2093424029036039,-1.7396435345482706,5.0,-11.0,16.0,5.422564724824026,29.404208194905863,0.5459255969443592,-1.1701464156675143,-56.0,-78.0,22.0,9.34919945524974,87.40753045404206,0.3064959575837616,-1.7330386753905742,67.49261121749693,1.372093023255814,74.60465116279069,1.569595609709231
2022-11-23 09:16:00,2.0,2,9.0,-11.0,-56.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,-11.0,-11.0,0.0,0.0,0.0,0.0,0.0,-56.0,-56.0,0.0,0.0,0.0,0.0,0.0,57.77542730261716,9.0,76.0,28.88771365130858
2022-11-23 09:16:03,2.0,26,-55.30769230769231,-10.615384615384617,-17.384615384615383,9.0,-86.0,95.0,32.47740042647408,1054.7815384615385,0.7592220980036531,-0.4126981348775733,3.0,-64.0,67.0,15.468876941981078,239.28615384615384,-1.5825177543247153,3.490559813424736,-8.0,-59.0,51.0,15.1051697721725,228.16615384615383,-2.1081182648698533,3.0184210363161057,58.93939320188084,-10.615384615384617,83.3076923076923,2.2668997385338785
2022-11-23 09:16:06,2.0,29,-65.27586206896552,-7.413793103448276,-11.827586206896552,-31.0,-86.0,55.0,20.58414187066646,423.7068965517241,0.0046546373452077,-1.8617236239439157,3.0,-19.0,22.0,10.245268041460864,104.9655172413793,0.0649771826623821,-1.9897992573474037,-7.0,-16.0,9.0,4.106344964261678,16.862068965517242,-0.0626537191004574,-1.9864203538316223,66.75173625089403,-7.413793103448276,84.51724137931035,2.301784008651518
2023-03-29 14:02:03,3.0,2,-30.0,2.0,-56.0,-18.0,-42.0,24.0,16.97056274847714,288.0,0.0,-2.0,3.0,1.0,2.0,1.4142135623730951,2.0,0.0,-2.0,-53.0,-59.0,6.0,4.242640687119285,18.0,0.0,-2.0,63.56099432828282,2.0,88.0,31.78049716414141
2023-03-29 14:02:06,3.0,1,-26.0,2.0,-60.0,-26.0,-26.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-60.0,-60.0,0.0,0.0,0.0,0.0,0.0,65.4217089351845,2.0,88.0,65.4217089351845
2023-03-29 14:02:09,3.0,3,-26.666666666666668,0.0,-61.66666666666666,-14.0,-41.0,27.0,13.576941236277534,184.33333333333331,-0.2221208701211223,-1.5000000000000004,8.0,-11.0,19.0,9.848857801796104,97.0,-0.5076720034433699,-1.5,-59.0,-63.0,4.0,2.309401076758502,5.333333333333329,0.7071067811865438,-1.5000000000000036,67.18548123582124,0.0,88.33333333333333,22.395160411940413
2023-03-29 14:02:12,3.0,6,-19.0,2.5,-73.33333333333333,1.0,-33.0,34.0,14.184498581197715,201.2,0.316436550475935,-1.4909825342181504,22.0,-10.0,32.0,11.43241006962224,130.7,0.7389886594794504,-0.5554143453325602,-53.0,-115.0,62.0,22.169047491190657,491.4666666666667,-1.2203531410850883,0.2046018001860092,75.7959614872572,2.5,94.83333333333331,12.6326602478762
2023-03-29 14:02:15,3.0,4,-23.25,-0.5,-67.0,-10.0,-35.0,25.0,10.750968948580091,115.58333333333331,0.1954882571570861,-1.3198289399610867,2.0,-3.0,5.0,2.0816659994661326,4.333333333333333,0.0,-1.1479289940828403,-43.0,-85.0,42.0,17.962924780409974,322.6666666666667,0.4972591639298336,-1.1180247250870845,70.92117102812108,-0.5,90.75,17.73029275703027
2023-03-29 14:02:18,3.0,5,-8.4,-0.4,-70.2,20.0,-35.0,55.0,20.378910667648555,415.3,0.1333498771418553,-0.8952716608042395,7.0,-3.0,10.0,4.219004621945797,17.799999999999997,1.3613231200531115,0.0543176366620383,-64.0,-74.0,10.0,4.494441010848846,20.2,0.4788000737050068,-1.4606166062150756,70.70190945087693,-0.4,79.0,14.140381890175384
2023-03-29 14:02:21,3.0,2,-20.0,0.0,-65.0,-12.0,-28.0,16.0,11.31370849898476,128.0,0.0,-2.0,2.0,-2.0,4.0,2.8284271247461903,8.0,0.0,-2.0,-62.0,-68.0,6.0,4.242640687119285,18.0,0.0,-2.0,68.00735254367721,0.0,85.0,34.00367627183861
2023-03-29 14:02:24,3.0,1,-2.0,13.0,-49.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,-49.0,-49.0,0.0,0.0,0.0,0.0,0.0,50.73460357586329,13.0,64.0,50.73460357586329
2023-03-29 14:02:39,3.0,1,-23.0,19.0,-53.0,-23.0,-23.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,-53.0,-53.0,0.0,0.0,0.0,0.0,0.0,60.81940479813988,19.0,95.0,60.81940479813988
2023-03-29 14:02:45,3.0,3,-7.666666666666667,13.333333333333334,-62.333333333333336,15.0,-24.0,39.0,20.256686138984666,410.3333333333333,0.5182347377637011,-1.5,26.0,5.0,21.0,11.150485789118488,124.33333333333334,0.6061201421137347,-1.5,-54.0,-71.0,17.0,8.504900548115383,72.33333333333334,-0.0718917014929154,-1.5000000000000002,64.20280367709809,13.333333333333334,83.33333333333334,21.40093455903269
2023-03-29 14:02:48,3.0,1,-12.0,1.0,-66.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.0,-66.0,0.0,0.0,0.0,0.0,0.0,67.08949247087803,1.0,79.0,67.08949247087803
2023-03-29 14:02:54,3.0,3,-19.666666666666668,6.0,-74.66666666666667,-10.0,-38.0,28.0,15.885003409925142,252.33333333333337,-0.7039555262530026,-1.5000000000000004,18.0,-4.0,22.0,11.135528725660045,124.0,0.3193122665787531,-1.5000000000000002,-68.0,-82.0,14.0,7.023769168568493,49.333333333333336,-0.1728005440786477,-1.5000000000000009,77.44603856162618,6.0,100.33333333333334,25.81534618720873
2023-03-29 14:02:57,2.0,13,-13.0,13.076923076923077,-64.6923076923077,11.0,-30.0,41.0,14.02973033715664,196.83333333333331,0.2809834431911049,-1.2432778805831248,42.0,-3.0,45.0,16.209367345568726,262.7435897435897,0.5437547419968695,-1.0412391894253126,-49.0,-101.0,52.0,14.693448740763207,215.89743589743588,-1.1409733145781071,0.8453868778950699,67.26886792354972,13.076923076923077,90.76923076923076,5.174528301811517
2023-03-29 14:03:00,2.0,17,-13.823529411764708,14.058823529411764,-65.11764705882354,10.0,-42.0,52.0,14.946719097002722,223.40441176470588,-0.3302525622566623,-0.7554263751765502,55.0,-10.0,65.0,18.28069537871609,334.18382352941177,0.7166857796475827,-0.3644213312587809,-50.0,-92.0,42.0,12.707686418764316,161.48529411764707,-0.7113243113284902,-0.455472915313047,68.03711077718229,14.058823529411764,93.0,4.002182986893076
2023-03-29 14:03:03,2.0,16,-19.0,17.1875,-64.0625,17.0,-62.0,79.0,19.43193248238579,377.6,-0.1571961078008509,0.2300464425931245,43.0,-10.0,53.0,14.625178061594102,213.8958333333334,-0.0654103886121884,-0.7127695167450234,-50.0,-107.0,57.0,13.293952259078814,176.7291666666667,-2.138243512039697,4.969002937120818,68.99575394544217,17.1875,100.25,4.312234621590136
2023-03-29 14:03:06,2.0,9,-14.0,6.777777777777778,-59.888888888888886,1.0,-31.0,32.0,12.379418403139947,153.25000000000003,0.0322869874582736,-1.4532159385154175,32.0,-11.0,43.0,13.131810402394809,172.44444444444446,0.7092395583144527,-0.3563548852411919,-53.0,-70.0,17.0,6.213783960769084,38.61111111111113,-0.8189526506023238,-0.6877734071735402,61.87582148101645,6.777777777777778,80.66666666666666,6.875091275668495
2023-03-29 14:03:09,2.0,15,-6.733333333333333,2.8,-66.93333333333334,27.0,-38.0,65.0,16.03775307858067,257.20952380952383,0.5686227257451456,0.5549221614976241,44.0,-16.0,60.0,14.526822482173154,211.0285714285714,1.4851337723883609,2.41125893433974,-51.0,-93.0,42.0,13.258240923325852,175.78095238095236,-0.5493171341030496,-0.871978046118238,67.32940582604965,2.8,76.46666666666667,4.488627055069977
2023-03-29 14:03:12,3.0,22,-16.454545454545453,5.136363636363637,-59.81818181818182,42.0,-54.0,96.0,19.075607143123595,363.8787878787879,0.8877513715406924,2.497463919982136,36.0,-12.0,48.0,13.805780206115376,190.5995670995671,1.046734472712438,-0.2460118816516874,-43.0,-82.0,39.0,10.648659042054986,113.3939393939394,-0.0944124765191304,-0.5635336324905955,62.25230255624059,5.136363636363637,81.4090909090909,2.829650116192754
2023-03-29 14:03:15,3.0,30,-10.733333333333333,0.8666666666666667,-62.6,23.0,-41.0,64.0,15.752248516746215,248.13333333333333,0.3089637453567673,-0.1981153346198443,53.0,-33.0,86.0,19.20979156456475,369.0160919540231,0.3802371656181902,0.4758137467232179,-19.0,-105.0,86.0,17.45259589425814,304.593103448276,-0.0567242613923675,0.6942335588186119,63.51941085648981,0.8666666666666667,74.2,2.117313695216327
2023-03-29 14:03:18,3.0,27,-9.88888888888889,2.037037037037037,-66.66666666666667,71.0,-86.0,157.0,26.424541817341133,698.2564102564103,0.2731436749752521,3.629184219326281,115.0,-30.0,145.0,28.82504450791344,830.8831908831908,2.244210501327868,6.810245233511342,-15.0,-128.0,113.0,23.10344629636953,533.7692307692307,-0.4598202044827613,0.8291770475679372,67.4268795643955,2.037037037037037,78.5925925925926,2.497291835718352
2023-03-29 14:03:21,3.0,28,-12.25,-1.1071428571428572,-65.39285714285714,27.0,-66.0,93.0,19.3345306142682,373.8240740740741,-0.5148134919302725,0.7566636824096418,35.0,-38.0,73.0,18.559891613896266,344.4695767195768,0.0921988327306556,-0.5063851173248466,-21.0,-101.0,80.0,17.01707048321443,289.5806878306878,0.2755959153437132,0.8990986389762985,66.53956740626019,-1.1071428571428572,78.75,2.3764131216521496
2023-03-29 14:03:24,3.0,23,4.826086956521739,-1.3478260869565215,-66.26086956521739,44.0,-37.0,81.0,18.91284357715447,357.69565217391306,0.1295404508233724,0.0415152686324868,47.0,-48.0,95.0,24.80580704676037,615.3280632411067,-0.233168308977832,-0.5658475797547666,-22.0,-128.0,106.0,23.70887327429878,562.110671936759,-0.5892649936280685,1.125114424024268,66.45006084279639,4.826086956521739,72.43478260869566,2.889133080121582
2023-03-29 14:03:27,3.0,31,-7.774193548387097,0.5161290322580645,-60.96774193548387,67.0,-59.0,126.0,28.1717466946577,793.6473118279571,0.3330046667579374,0.2005587729114419,77.0,-46.0,123.0,26.205433237838207,686.7247311827955,0.935808094194402,1.745754508403473,-12.0,-109.0,97.0,23.119232788550377,534.4989247311829,-0.1790758122340427,-0.2729750424387167,61.46356669782093,0.5161290322580645,69.25806451612904,1.9826956999297076
2023-03-29 14:03:30,3.0,19,-13.31578947368421,9.052631578947368,-68.21052631578948,12.0,-43.0,55.0,18.92984895044199,358.3391812865497,0.0329445252250291,-1.4032099515160674,41.0,-24.0,65.0,15.389295284603683,236.83040935672517,-0.0576017057459054,-0.0011274919367085,-32.0,-102.0,70.0,19.260145803556863,370.953216374269,-0.340845626499245,-0.4663451295887855,70.08520734141152,9.052631578947368,90.57894736842104,3.688695123232185
2023-03-29 14:03:33,3.0,15,-7.4,14.4,-66.2,17.0,-45.0,62.0,19.23464136841206,369.9714285714286,-0.6053588876900973,-0.6592259614088913,39.0,-9.0,48.0,12.448752088921546,154.97142857142856,0.4559661101624789,-0.057805708649854,-44.0,-84.0,40.0,11.053118499836533,122.1714285714286,0.1407868141629698,-0.6426051685348027,68.15100879664219,14.4,88.0,4.543400586442813
2023-03-29 14:03:36,3.0,15,-10.466666666666669,13.6,-64.73333333333333,17.0,-35.0,52.0,17.18332525056389,295.2666666666666,0.1275342705606091,-1.1147447855745891,40.0,-5.0,45.0,13.80372620500918,190.54285714285717,0.4480794876865136,-0.791552207739437,-41.0,-84.0,43.0,9.98904161473724,99.7809523809524,0.4407852973612017,0.7267546625742112,66.96951213466883,13.6,88.8,4.464634142311255
2023-03-29 14:03:39,3.0,7,-9.571428571428571,10.571428571428571,-60.71428571428572,6.0,-20.0,26.0,8.263517065131184,68.28571428571429,0.7706649171866469,-0.0008505336624593,37.0,-6.0,43.0,14.9984126144196,224.95238095238096,0.6203690374833765,-0.658411951940153,-52.0,-71.0,19.0,8.459989868281674,71.57142857142857,-0.1641891021152536,-1.745574054817843,62.36659231298992,10.571428571428571,80.85714285714286,8.909513187569988
2023-03-29 14:03:45,3.0,1,-11.0,-5.0,-49.0,-11.0,-11.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,-49.0,-49.0,0.0,0.0,0.0,0.0,0.0,50.46781152378217,-5.0,65.0,50.46781152378217
2023-03-29 14:03:48,3.0,1,12.0,8.0,-75.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,-75.0,-75.0,0.0,0.0,0.0,0.0,0.0,76.3740793725201,12.0,95.0,76.3740793725201
2023-03-29 14:03:57,3.0,2,6.5,5.0,-79.5,17.0,-4.0,21.0,14.849242404917495,220.5,0.0,-2.0,10.0,0.0,10.0,7.071067811865476,50.0,0.0,-2.0,-69.0,-90.0,21.0,14.849242404917495,220.5,0.0,-2.0,79.92183681572891,6.5,91.0,39.960918407864455
2023-03-29 14:04:03,3.0,1,-3.0,33.0,-77.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,-77.0,-77.0,0.0,0.0,0.0,0.0,0.0,83.82720322186587,33.0,113.0,83.82720322186587
2023-03-29 14:04:09,3.0,1,-17.0,14.0,-72.0,-17.0,-17.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,-72.0,-72.0,0.0,0.0,0.0,0.0,0.0,75.29276193632427,14.0,103.0,75.29276193632427
2023-03-29 14:04:15,3.0,2,5.5,9.0,-64.0,12.0,-1.0,13.0,9.192388155425116,84.5,0.0,-2.0,20.0,-2.0,22.0,15.556349186104043,242.0,0.0,-2.0,-53.0,-75.0,22.0,15.556349186104043,242.0,0.0,-2.0,64.86331783065063,9.0,78.5,32.431658915325315
2023-03-29 14:04:18,3.0,9,-8.0,11.666666666666666,-63.11111111111112,2.0,-35.0,37.0,12.84523257866513,165.0,-1.0978360271572518,0.0227479338842977,37.0,-16.0,53.0,20.130822139197395,405.25,0.1935482237214109,-1.4296924503765922,-55.0,-69.0,14.0,4.755114205895702,22.61111111111111,0.4060752739851054,-1.1675983555590428,64.67707056438257,11.666666666666666,82.77777777777777,7.186341173820286
2023-03-29 14:04:21,3.0,17,-11.411764705882351,14.176470588235292,-64.88235294117646,11.0,-56.0,67.0,21.705583450835327,471.1323529411764,-0.7992618885259997,-0.654578735533172,37.0,-9.0,46.0,14.7404006649991,217.27941176470588,-0.0415487717885885,-1.0586989650167058,-26.0,-88.0,62.0,16.23223010302796,263.4852941176471,0.5632646315476678,0.1699350361280447,67.38635184683106,14.176470588235292,90.47058823529412,3.963903049813592
2023-03-29 14:04:24,3.0,23,-0.0434782608695652,13.0,-65.26086956521739,40.0,-46.0,86.0,24.9590177925727,622.9525691699605,0.1217737211729006,-1.047564832582436,63.0,-4.0,67.0,18.13334447414988,328.8181818181818,1.263854397795536,0.7200909919971337,-45.0,-90.0,45.0,12.248255502146002,150.01976284584978,-0.1958377471232072,-0.177444196903679,66.54309120237416,13.0,78.30434782608695,2.8931778783640936
2023-03-29 14:04:27,3.0,29,-0.5172413793103449,14.517241379310343,-63.206896551724135,40.0,-27.0,67.0,14.366679429586792,206.40147783251228,0.7740301188660388,0.926199350878754,53.0,-7.0,60.0,16.976077053260177,288.1871921182267,0.6959188078083963,-0.5986029868527036,-44.0,-81.0,37.0,8.5204766396891,72.59852216748767,0.2201073121708427,-0.1802517577539086,64.85468069160459,14.517241379310343,78.24137931034483,2.2363682997105028
2023-03-29 14:04:30,3.0,25,2.36,1.88,-61.2,98.0,-30.0,128.0,24.30342911333021,590.6566666666666,2.5048016501537425,7.760367615296932,48.0,-87.0,135.0,34.07995500779503,1161.4433333333334,-1.042339881923749,0.5174718343856366,-33.0,-128.0,95.0,18.341664773587663,336.41666666666663,-1.6472416680921145,5.347629332071945,61.27433394170842,2.36,65.44,2.450973357668337
2023-03-29 14:04:33,3.0,18,2.6666666666666665,10.555555555555555,-65.66666666666667,42.0,-36.0,78.0,21.79584418024252,475.0588235294117,0.3151143289480392,-0.5934410617705352,54.0,-28.0,82.0,23.495236619171337,552.0261437908498,0.182633129014575,-0.9654016061363278,-50.0,-81.0,31.0,9.081331853604633,82.47058823529412,-0.1899788616291964,-0.7299740944768129,66.5630676524801,10.555555555555555,78.88888888888889,3.697948202915561
2023-03-29 14:04:36,3.0,23,-3.9130434782608696,20.695652173913043,-62.69565217391305,23.0,-34.0,57.0,15.418150589124911,237.71936758893287,-0.1445606183250271,-0.8939509004572743,54.0,-9.0,63.0,18.518871904108806,342.9486166007905,-0.1166147752901207,-1.1018500483109763,-50.0,-78.0,28.0,7.695540518606717,59.22134387351773,-0.4149771734307119,-0.9805354453439188,66.13899552970727,20.695652173913043,87.30434782608697,2.8756085012916204
2023-03-29 14:04:39,3.0,18,4.222222222222222,15.5,-64.72222222222223,26.0,-20.0,46.0,12.572404681568448,158.0653594771242,-0.2459704186930775,-0.3190027902740144,40.0,-14.0,54.0,16.40032280887465,268.97058823529414,-0.1541213399313194,-1.022755012269669,-51.0,-78.0,27.0,7.991212493995077,63.859477124183016,0.128092518716711,-0.7811350793427025,66.68615455907279,15.5,84.44444444444446,3.7047863643929326
2023-03-29 14:04:42,3.0,18,4.555555555555555,14.72222222222222,-63.333333333333336,39.0,-29.0,68.0,17.777124170991485,316.0261437908497,0.2014188415618212,0.1269719682782906,39.0,-13.0,52.0,16.03600931563841,257.15359477124184,0.1158464652690489,-1.042858993891539,-46.0,-88.0,42.0,10.74298676839371,115.41176470588232,-0.512565618958474,0.1721266759563184,65.18134721445513,14.72222222222222,82.61111111111111,3.621185956358618
2023-03-29 14:04:45,2.0,19,3.0,23.157894736842103,-65.63157894736842,37.0,-21.0,58.0,16.485684025170983,271.77777777777777,0.448144708161166,-0.7961786526837411,95.0,-16.0,111.0,24.02605797854288,577.2514619883041,1.2587240291843935,2.4095933592374115,-46.0,-87.0,41.0,10.945372062686731,119.80116959064324,-0.1037448691070675,-0.6655900064439213,69.66198564329984,23.157894736842103,91.78947368421052,3.666420297015781
2023-03-29 14:04:48,2.0,13,0.8461538461538461,14.76923076923077,-68.3076923076923,33.0,-33.0,66.0,17.126228198517392,293.3076923076923,-0.0854276800753553,-0.1516942329266952,37.0,-18.0,55.0,15.96952225414527,255.02564102564105,-0.6465036032942981,-0.2827500707722756,-60.0,-88.0,28.0,7.73934337637476,59.89743589743588,-1.3135099216895925,1.192361463366721,69.89125111377332,14.76923076923077,83.92307692307692,5.376250085674871
2023-03-29 14:04:51,2.0,14,-5.142857142857143,18.928571428571427,-57.71428571428572,10.0,-22.0,32.0,7.624425757515652,58.13186813186813,-0.027390775981472,0.7144608545566937,58.0,-3.0,61.0,16.259739262335078,264.3791208791209,0.8155409396856133,0.502204615054139,-40.0,-80.0,40.0,11.36410388648648,129.14285714285714,-0.3283897077433073,-0.5921147903043664,60.95636612716158,18.928571428571427,81.78571428571428,4.354026151940113
2023-03-29 14:04:54,2.0,11,8.727272727272727,18.363636363636363,-64.0,30.0,-7.0,37.0,13.70467737008726,187.8181818181818,0.345852593582101,-1.4219663964299132,36.0,-3.0,39.0,11.351411606251684,128.85454545454544,-0.2102531545088815,-0.6665791780278285,-45.0,-75.0,30.0,8.473488065725943,71.79999999999998,0.6888666435657199,0.4663643205747942,67.15198008809618,18.363636363636363,91.0909090909091,6.104725462554199
2023-03-29 14:04:57,2.0,11,10.272727272727272,14.545454545454543,-60.72727272727273,35.0,-12.0,47.0,16.291659885296582,265.41818181818184,0.1121348315497457,-1.475733899215513,39.0,-5.0,44.0,14.69260791257724,215.8727272727273,0.3497784576607863,-1.1112883430551876,-44.0,-81.0,37.0,11.207951722691432,125.61818181818182,-0.5586263536216604,-0.3073921339676189,63.28428577811621,14.545454545454543,85.54545454545455,5.753116888919656
2023-03-29 14:05:00,2.0,10,4.2,23.0,-66.5,28.0,-14.0,42.0,17.699968612652647,313.2888888888889,0.355895729011311,-1.6958838341366635,46.0,0.0,46.0,14.0,196.0,-0.0548046176932323,-0.8401360544217691,-52.0,-86.0,34.0,10.091250335480405,101.83333333333336,-0.7600847400966164,-0.165267959745099,70.49035395002639,23.0,93.7,7.049035395002639
2023-03-29 14:05:03,2.0,8,1.25,28.0,-59.5,30.0,-10.0,40.0,13.666957023628717,186.78571428571428,1.326992486515472,0.4345305982181049,53.0,-1.0,54.0,15.928411274018693,253.71428571428572,-0.2183524598551031,-0.0813550036523009,-49.0,-72.0,23.0,7.782764841072136,60.57142857142859,0.0262410511317071,-0.7518912424350304,65.77090922284715,28.0,88.75,8.221363652855894
2023-03-29 14:05:06,2.0,13,7.6923076923076925,18.307692307692307,-62.84615384615385,35.0,-7.0,42.0,15.29370576078394,233.89743589743588,0.8995527988856075,-0.7100424086349082,48.0,-4.0,52.0,16.685246054446903,278.397435897436,0.3455871324589815,-0.9788979266871096,-33.0,-87.0,54.0,14.593641045824,212.97435897435895,0.2504461527731298,-0.2257148849140184,65.90889354647602,18.307692307692307,88.84615384615384,5.069914888190463
2023-03-29 14:05:09,2.0,19,0.5263157894736842,22.84210526315789,-66.42105263157895,45.0,-104.0,149.0,32.66899383046159,1067.263157894737,-1.5683052184796802,3.631173002880336,86.0,-5.0,91.0,22.383682444273592,501.0292397660818,1.213184543888668,1.4046478929776445,-49.0,-92.0,43.0,11.725166615606904,137.47953216374268,-0.4850553751554683,-0.4921620553833339,70.24097816695333,22.84210526315789,89.78947368421052,3.696893587734386
2023-03-29 14:05:12,2.0,29,7.137931034482759,13.79310344827586,-65.51724137931035,51.0,-38.0,89.0,22.737200697678297,516.9802955665025,-0.0236108788047048,-0.4171785416157512,48.0,-5.0,53.0,15.145436159226382,229.384236453202,0.725802268297862,-0.5294923085396563,-41.0,-89.0,48.0,13.354027454707577,178.33004926108373,-0.1020579832511258,-0.9366357482106724,67.33282023012765,13.79310344827586,86.44827586206897,2.321821387245781
