date,label,n,x_mean,y_mean,z_mean,x_max,x_min,x_range,x_std,x_var,x_skew,x_kurtosis,y_max,y_min,y_range,y_std,y_var,y_skew,y_kurtosis,z_max,z_min,z_range,z_std,z_var,z_skew,z_kurtosis,svm,vmm,sma,ai
2023-03-29 14:03:10,3.0,34,-12.941176470588236,3.5294117647058822,-61.70588235294117,42.0,-54.0,96.0,18.94480207990314,358.90552584670235,0.6511477083334346,1.3747338613430156,44.0,-16.0,60.0,14.25999977499606,203.3475935828877,1.3484917675100108,1.0478806017292437,-43.0,-88.0,45.0,11.221001445516585,125.91087344028526,-0.3168319797885933,-0.4132204957190879,63.14702457600649,3.5294117647058822,78.17647058823529,1.8572654287060733
2023-03-29 14:03:15,3.0,47,-12.95744680851064,2.723404255319149,-67.44680851063829,23.0,-86.0,109.0,18.249428158770048,333.0416281221091,-1.1162600201273132,4.067496184657239,115.0,-33.0,148.0,25.034499784566496,626.7261794634599,1.914501741949514,6.986777548449012,-19.0,-128.0,109.0,19.730585956875817,389.29602220166527,-0.5770210131242427,1.1226791608102582,68.73415698765777,2.723404255319149,83.12765957446808,1.462428872077825
2023-03-29 14:03:20,3.0,43,-6.953488372093023,-2.0,-61.34883720930232,71.0,-66.0,137.0,23.15573927455248,536.1882613510521,0.698214023596433,2.228024557287542,35.0,-38.0,73.0,17.55671083198944,308.2380952380953,0.307598157942721,-0.4035339106847204,-15.0,-101.0,86.0,17.57688379246505,308.9468438538205,0.365021958426475,0.709081489365341,61.77403036450115,-2.0,70.30232558139535,1.4366053573139803
2023-03-29 14:03:25,3.0,49,-3.142857142857143,-0.1428571428571428,-63.57142857142857,67.0,-59.0,126.0,25.632011235952596,656.9999999999999,0.0293492353879306,0.2463417180394249,77.0,-48.0,125.0,26.483485420163262,701.3750000000003,0.4651008551779813,0.7235227238786734,-12.0,-128.0,116.0,24.10307725858533,580.9583333333334,-0.3448390549920955,0.2635597837197938,63.64923008015037,-0.1428571428571428,66.85714285714286,1.2989638791867422
2023-03-29 14:03:30,3.0,28,-11.285714285714286,10.25,-67.67857142857143,14.0,-43.0,57.0,17.505252424168653,306.43386243386254,-0.1360645318833725,-1.1812930917604203,41.0,-24.0,65.0,14.521057506638805,210.86111111111117,-0.0053629299082341,0.257063679984947,-32.0,-102.0,70.0,17.007740223593125,289.26322751322755,-0.3500426140488948,-0.0338729493895484,69.37448289934146,10.25,89.21428571428572,2.477660103547909
2023-03-29 14:03:35,3.0,24,-9.791666666666666,14.333333333333334,-64.33333333333333,17.0,-45.0,62.0,18.39418425733399,338.3460144927536,-0.2080437351806136,-0.9411745105601032,40.0,-6.0,46.0,13.902350963734175,193.27536231884056,0.3877028210990823,-0.9453556799138072,-41.0,-84.0,43.0,9.70283090320716,94.14492753623183,0.1166025106105294,-0.0129901841830677,66.63406755056555,14.333333333333334,88.45833333333333,2.7764194812735643
2023-03-29 14:03:40,3.0,4,-9.25,8.75,-61.5,6.0,-20.0,26.0,11.295279249904947,127.58333333333331,0.5651952647077882,-1.128690281109626,19.0,-3.0,22.0,10.90489186863706,118.91666666666669,-0.0864841078138133,-1.843162868082712,-52.0,-71.0,19.0,10.408329997330664,108.33333333333331,0.0,-1.9877301775147929,62.8042594096929,8.75,79.5,15.701064852423226
2023-03-29 14:03:45,3.0,2,0.5,1.5,-62.0,12.0,-11.0,23.0,16.263455967290593,264.5,0.0,-2.0,8.0,-5.0,13.0,9.192388155425116,84.5,0.0,-2.0,-49.0,-75.0,26.0,18.384776310850235,338.0,0.0,-2.0,62.02015801334273,1.5,64.0,31.010079006671365
2023-03-29 14:03:55,3.0,2,6.5,5.0,-79.5,17.0,-4.0,21.0,14.849242404917495,220.5,0.0,-2.0,10.0,0.0,10.0,7.071067811865476,50.0,0.0,-2.0,-69.0,-90.0,21.0,14.849242404917495,220.5,0.0,-2.0,79.92183681572891,6.5,91.0,39.960918407864455
2023-03-29 14:04:00,3.0,1,-3.0,33.0,-77.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,-77.0,-77.0,0.0,0.0,0.0,0.0,0.0,83.82720322186587,33.0,113.0,83.82720322186587
2023-03-29 14:04:05,3.0,1,-17.0,14.0,-72.0,-17.0,-17.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,-72.0,-72.0,0.0,0.0,0.0,0.0,0.0,75.29276193632427,14.0,103.0,75.29276193632427
2023-03-29 14:04:15,3.0,7,-5.857142857142857,9.857142857142858,-62.71428571428572,12.0,-35.0,47.0,15.657038581508866,245.14285714285717,-0.925820850771368,-0.2400496583188891,37.0,-16.0,53.0,20.667434701550583,427.1428571428572,0.2252388952838619,-1.4623054551962509,-53.0,-75.0,22.0,7.952238379104039,63.238095238095234,-0.2682628699542216,-1.1850867324720562,63.75383141747768,9.857142857142858,78.42857142857143,9.10769020249681
2023-03-29 14:04:20,3.0,25,-11.56,14.28,-64.12,11.0,-56.0,67.0,19.797053652837672,391.92333333333335,-0.8714253267050021,-0.3807099815051282,45.0,-9.0,54.0,15.33384057132024,235.12666666666664,0.3213718310146989,-0.8828076416441495,-26.0,-88.0,62.0,13.968178120284692,195.11,0.5405323380213524,0.8199982459768291,66.70027286301008,14.28,89.96000000000001,2.668010914520403
2023-03-29 14:04:25,3.0,48,1.2291666666666667,13.708333333333334,-64.39583333333333,40.0,-34.0,74.0,18.880632408419057,356.478280141844,0.4464587881381308,-0.4722242999808834,63.0,-7.0,70.0,17.297101384684566,299.1897163120568,0.9690545985279134,0.0930072744253607,-44.0,-90.0,46.0,10.278545271963411,105.64849290780144,-0.2459141738780904,0.2561829630379457,65.85022858097507,13.708333333333334,79.33333333333333,1.3718797621036474
2023-03-29 14:04:30,3.0,35,2.571428571428572,2.628571428571429,-62.65714285714286,98.0,-36.0,134.0,24.09330601968072,580.4873949579832,1.8043418745490027,5.245459476752105,48.0,-87.0,135.0,31.33695968049241,982.0050420168068,-0.9318896769326726,0.7094065287716882,-33.0,-128.0,95.0,16.305796257669805,265.8789915966386,-1.469874299683808,5.870132534485908,62.7649518734259,2.628571428571429,67.85714285714286,1.79328433924074
2023-03-29 14:04:35,3.0,38,-1.763157894736842,18.36842105263158,-63.71052631578947,42.0,-34.0,76.0,15.674793348396529,245.699146514936,0.3249782270216895,0.2450965151543571,54.0,-14.0,68.0,19.328484864812204,373.5903271692745,0.048287168690442,-1.150137115313569,-50.0,-80.0,30.0,7.9454487898583634,63.13015647226173,-0.3608525670856113,-0.990497131267738,66.32901914820869,18.36842105263158,83.84210526315789,1.7455005039002287
2023-03-29 14:04:40,3.0,29,5.241379310344827,16.103448275862068,-63.62068965517241,39.0,-29.0,68.0,15.67676891913134,245.7610837438424,0.035354323833698,0.4488929650172455,39.0,-13.0,52.0,14.78982475407189,218.73891625615764,-0.0223328982101885,-0.9221097009833096,-46.0,-88.0,42.0,9.788527516228402,95.81527093596058,-0.3211671062536014,0.0939310674453781,65.83604829915019,16.103448275862068,84.9655172413793,2.2702085620396617
2023-03-29 14:05:20,3.0,49,0.3061224489795918,19.959183673469383,-67.93877551020408,57.0,-95.0,152.0,27.291790647275125,744.841836734694,-0.9611851149760868,1.6882160756049007,91.0,-128.0,219.0,28.342370507535083,803.2899659863946,-2.5570697422799995,13.884557181840282,-19.0,-128.0,109.0,19.40404614513996,376.517006802721,-1.2661727902575424,2.94290541978008,70.81059201624403,19.959183673469383,88.20408163265306,1.4451141227804905
2023-03-29 14:05:25,3.0,26,24.96153846153846,13.192307692307692,-63.30769230769231,44.0,4.0,40.0,12.561785762321431,157.79846153846148,0.0261391210895807,-1.130369915987834,53.0,-13.0,66.0,16.651772832390503,277.2815384615384,0.4785225925207536,-0.5968518208881308,-37.0,-81.0,44.0,10.997342336289185,120.94153846153849,0.397842209964789,-0.449421753796869,69.31795791813856,24.96153846153846,101.46153846153844,2.666075304543791
2023-03-29 14:05:30,3.0,23,15.695652173913045,13.08695652173913,-62.95652173913044,64.0,-33.0,97.0,21.184116654205155,448.76679841897226,0.1146708183517178,0.3566607152207428,58.0,-49.0,107.0,25.90526981045689,671.0830039525691,-0.4233490077995633,-0.028226327146648,-43.0,-90.0,47.0,10.83545636438567,117.40711462450594,-0.3500582587006747,0.0852443419384023,66.19022252308837,15.695652173913045,91.7391304347826,2.877835761873407
2023-03-29 14:05:50,3.0,8,12.375,17.375,-63.25,53.0,-17.0,70.0,24.441986709056906,597.4107142857143,0.4594407840476542,-0.952211192262872,35.0,-6.0,41.0,14.937369246289656,223.12500000000003,-0.1810218857968589,-1.1442571362278404,-50.0,-87.0,37.0,11.080871549012484,122.78571428571432,-1.1630230566742066,0.8397085443767276,66.75023408198656,17.375,93.0,8.34377926024832
2023-03-29 14:05:55,3.0,24,5.541666666666667,9.875,-65.0,65.0,-45.0,110.0,26.135065843932104,683.0416666666665,0.0627823886145245,-0.3270381900355215,53.0,-13.0,66.0,14.641550464346322,214.375,0.926392880936306,1.1869686564538418,-23.0,-90.0,67.0,15.910073374519952,253.1304347826087,0.639183706795315,0.2552151477456537,65.97897918613506,9.875,80.41666666666667,2.7491241327556275
2023-03-29 14:06:00,3.0,17,14.529411764705882,2.9411764705882355,-62.76470588235294,47.0,-22.0,69.0,20.37190972595237,415.014705882353,-0.4383863849619722,-0.931571745449864,17.0,-11.0,28.0,7.249746445870488,52.55882352941177,-0.16985061085379,-0.3181251133207601,-48.0,-76.0,28.0,6.787206823914255,46.06617647058823,-0.0520271028813125,0.3987362492826465,64.49157022245454,14.529411764705882,80.23529411764706,3.793621777791444
2023-03-29 14:06:05,3.0,13,5.6923076923076925,11.0,-61.07692307692308,30.0,-23.0,53.0,15.44012421897686,238.39743589743583,0.0502639209630832,-0.6590118719877816,41.0,-10.0,51.0,12.929294902146314,167.16666666666666,0.6385575633640732,0.5251329759475305,-16.0,-80.0,64.0,17.365970260164644,301.5769230769229,1.5322828435581397,1.6307824680274114,62.32008423781441,11.0,77.76923076923077,4.793852633678032
2023-03-29 14:06:10,3.0,28,13.464285714285714,11.25,-61.142857142857146,81.0,-27.0,108.0,28.21410488187981,796.035714285714,0.8895272158289225,-0.1301768316252221,61.0,-32.0,93.0,19.451030630601363,378.3425925925925,0.3334369572438124,0.45256629182684,-17.0,-119.0,102.0,21.577962499004983,465.6084656084655,-0.7046465750248402,1.1995364896694225,63.61052168775033,13.464285714285714,85.85714285714286,2.2718043459910837
2023-03-29 14:06:15,3.0,39,9.948717948717947,9.666666666666666,-61.17948717948718,107.0,-47.0,154.0,28.600652106982967,817.9973009446693,1.0971207345731369,2.7087568512578475,53.0,-54.0,107.0,19.21256898536851,369.122807017544,-0.2228739191242523,1.931521515689829,17.0,-128.0,145.0,22.65400138336411,513.203778677463,0.577365132202483,3.7143661421949634,62.73237668710331,9.948717948717947,80.7948717948718,1.6085224791564952
2023-03-29 14:06:20,3.0,31,7.67741935483871,17.161290322580644,-64.54838709677419,87.0,-25.0,112.0,20.921101144975133,437.6924731182797,1.918303170685791,5.037911882840987,58.0,-10.0,68.0,17.797184747769425,316.7397849462366,0.5747637795784863,-0.5528817289984187,-44.0,-86.0,42.0,10.64217618621749,113.25591397849466,0.0038188667544487,-0.686687595629456,67.23055057249611,17.161290322580644,89.38709677419354,2.1687274378224557
2023-03-29 14:06:25,3.0,18,-1.7777777777777777,12.11111111111111,-64.88888888888889,36.0,-22.0,58.0,14.448918361942024,208.77124183006535,0.8424378333069187,0.673235807178703,50.0,-8.0,58.0,17.11857913595597,293.045751633987,0.8055120439458918,-0.3557319644585157,-49.0,-82.0,33.0,8.784269957874159,77.16339869281046,-0.3807063385400502,-0.3813880330691477,66.03338100845214,12.11111111111111,78.77777777777777,3.66852116713623
2023-03-29 14:06:30,3.0,17,-17.647058823529413,15.235294117647058,-65.94117647058823,11.0,-47.0,58.0,13.536714780877356,183.2426470588235,-0.1044876037580853,0.2081874039166127,45.0,-6.0,51.0,15.018860691496815,225.56617647058823,0.3156039127556673,-0.8988843653417078,-33.0,-102.0,69.0,17.8306989074857,317.93382352941177,0.0477672107306995,-0.0167522390876921,69.94120120713954,15.235294117647058,98.8235294117647,4.114188306302326
2023-03-29 14:06:35,3.0,17,-13.882352941176473,21.58823529411765,-66.23529411764706,18.0,-128.0,146.0,36.73874377435417,1349.735294117647,-2.2328655644257385,4.0444835601106375,127.0,-9.0,136.0,31.52788215121936,994.0073529411764,2.300692910224408,5.505365835165311,-24.0,-105.0,81.0,20.94197164716322,438.5661764705883,-0.1279890447178894,-0.1819673908077734,71.03439880190997,21.58823529411765,101.70588235294116,4.178494047171175
2023-03-29 14:06:40,3.0,14,-27.785714285714285,22.928571428571427,-61.21428571428572,10.0,-86.0,96.0,32.5060433941576,1056.642857142857,-0.6822602419938902,-0.7995023427391694,59.0,-2.0,61.0,20.54437705483981,422.0714285714285,0.4501611813722526,-0.8196020135425579,-36.0,-88.0,52.0,14.822947757439485,219.71978021978023,0.1025838129134809,-0.771288691701729,71.0278401870186,22.928571428571427,111.92857142857142,5.073417156215614
2023-03-29 14:06:45,3.0,9,0.1111111111111111,27.666666666666668,-67.11111111111111,14.0,-17.0,31.0,13.550317749451896,183.61111111111111,-0.4493673330742246,-1.6074915831466097,51.0,-1.0,52.0,22.494443758403985,506.0,-0.1076841428467961,-1.6554603161274195,-56.0,-80.0,24.0,10.24017143953709,104.86111111111111,-0.3804580289368817,-1.5005336608043514,72.59034388051457,27.666666666666668,94.88888888888889,8.06559376450162
2023-03-29 14:06:50,3.0,8,7.75,30.75,-58.0,14.0,-4.0,18.0,7.186296483088987,51.642857142857146,-0.6274529754026092,-1.3391987052564522,52.0,9.0,43.0,14.906853649053032,222.2142857142857,0.3131739294157322,-0.8240278453256509,-34.0,-74.0,40.0,16.071269840485982,258.28571428571433,0.7450276344615167,-1.1285045814080978,66.10313910851738,30.75,96.5,8.262892388564673
2023-03-29 14:06:55,3.0,10,1.6,11.4,-66.0,24.0,-11.0,35.0,11.07750473306652,122.71111111111117,1.0780387255051984,-0.066255802577448,27.0,-10.0,37.0,12.712198865656564,161.60000000000002,-0.246747877489779,-0.9388245342686092,-59.0,-74.0,15.0,4.988876515698592,24.88888888888892,-0.0509356358876561,-1.0540497448979589,66.99641781468618,11.4,79.0,6.699641781468618
2023-03-29 14:07:00,3.0,10,1.2,10.4,-65.0,20.0,-17.0,37.0,12.717442090818944,161.73333333333335,0.1881700807474952,-1.209721921104314,39.0,-22.0,61.0,20.397167559355992,416.0444444444444,-0.1470125941813155,-1.2501902895069732,-26.0,-128.0,102.0,25.96578945886726,674.2222222222222,-1.2408636032112967,1.9311950824081645,65.83767918145354,10.4,76.6,6.5837679181453534
2023-03-29 14:07:05,3.0,28,4.321428571428571,25.321428571428573,-62.285714285714285,27.0,-28.0,55.0,15.58977245796119,243.0410052910053,-0.4511290943245969,-0.72817416618506,113.0,-20.0,133.0,23.63464746609437,558.596560846561,1.7228536443624325,5.148260953040463,-44.0,-83.0,39.0,10.262687334356013,105.32275132275127,-0.0778790132107386,-0.6571182861468396,67.374770455101,25.321428571428573,91.92857142857144,2.406241801967893
2023-03-29 14:57:25,5.0,1,-31.0,-8.0,-56.0,-31.0,-31.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,-56.0,-56.0,0.0,0.0,0.0,0.0,0.0,64.50581369148055,-8.0,95.0,64.50581369148055
2023-03-29 14:58:00,5.0,2,-32.0,-22.5,-52.5,-29.0,-35.0,6.0,4.242640687119285,18.0,0.0,-2.0,-11.0,-34.0,23.0,16.263455967290593,264.5,0.0,-2.0,-49.0,-56.0,7.0,4.949747468305833,24.5,0.0,-2.0,65.47136778775895,-22.5,107.0,32.735683893879475
2023-03-29 14:58:25,5.0,2,-33.0,-27.5,-49.5,-31.0,-35.0,4.0,2.8284271247461903,8.0,0.0,-2.0,-13.0,-42.0,29.0,20.50609665440988,420.5,0.0,-2.0,-49.0,-50.0,1.0,0.7071067811865476,0.5,0.0,-2.0,65.54006408297141,-27.5,110.0,32.770032041485706
2023-05-15 10:17:20,3.0,5,48.6,29.2,-38.0,52.0,40.0,12.0,4.979959839195493,24.8,-1.2552455231367252,-0.0829051768990609,39.0,12.0,27.0,11.099549540409283,123.2,-0.6574946339386466,-0.8177621384297518,-26.0,-44.0,18.0,7.483314773547882,55.99999999999999,0.8644064049650526,-0.6721938775510199,68.25393761534934,48.6,115.8,13.65078752306987
2023-05-15 10:17:25,3.0,2,61.5,36.5,-35.5,71.0,52.0,19.0,13.435028842544405,180.5,0.0,-2.0,39.0,34.0,5.0,3.5355339059327378,12.5,0.0,-2.0,-27.0,-44.0,17.0,12.020815280171307,144.5,0.0,-2.0,79.84203153727991,61.5,133.5,39.921015768639954
2023-05-15 10:17:30,3.0,2,59.0,16.0,-39.5,70.0,48.0,22.0,15.556349186104043,242.0,0.0,-2.0,36.0,-4.0,40.0,28.284271247461906,800.0,0.0,-2.0,-38.0,-41.0,3.0,2.1213203435596424,4.5,0.0,-2.0,72.78220936465175,59.0,114.5,36.391104682325874
2023-05-15 10:17:35,3.0,6,50.833333333333336,30.33333333333333,-32.333333333333336,53.0,49.0,4.0,1.7224014243685093,2.966666666666669,0.5335719665649947,-1.450574422421414,36.0,27.0,9.0,4.457203906785808,19.866666666666667,0.6196472311576912,-1.5188505022296288,-24.0,-40.0,16.0,8.430104783848577,71.06666666666668,0.0217793031761525,-1.9726846164406229,67.45059920662924,50.833333333333336,113.5,11.241766534438206
2023-05-15 10:17:40,3.0,26,52.53846153846154,28.153846153846157,-27.03846153846154,71.0,36.0,35.0,6.395190500560678,40.89846153846153,0.594566046292746,2.290242212489776,36.0,16.0,20.0,6.792303336526176,46.13538461538463,-0.5694380984317859,-0.6152919217573647,-7.0,-44.0,37.0,11.208856388519818,125.63846153846154,0.3552836113856683,-0.5599267417329297,65.45232919040929,52.53846153846154,107.73076923076924,2.5173972765542034
2023-05-15 10:17:45,3.0,30,51.6,24.53333333333333,-27.3,71.0,36.0,35.0,9.193700992039847,84.52413793103446,0.6210890344155038,-0.3580293064749238,36.0,-4.0,40.0,11.746557333763894,137.9816091954023,-0.8926171506788607,-0.0474125311028399,-7.0,-44.0,37.0,11.644593239960678,135.59655172413792,0.5320894671918295,-0.8427814022425935,63.32246397957398,51.6,103.43333333333334,2.1107487993191327
2023-05-15 10:17:50,3.0,20,51.35,20.5,-26.45,61.0,36.0,25.0,6.51536645170477,42.45,-0.4300612442041362,0.0377935733015948,36.0,8.0,28.0,8.654174532681049,74.89473684210526,0.3846515813864851,-0.999631098176776,-7.0,-44.0,37.0,10.850539642170606,117.7342105263158,0.5184270923582971,-0.6823777256905776,61.29172048490726,51.35,98.3,3.064586024245363
2023-05-15 10:17:55,3.0,27,49.5925925925926,19.0,-26.925925925925927,61.0,35.0,26.0,7.48464715400419,56.01994301994302,-0.0784263523284701,-0.5224978938649789,34.0,8.0,26.0,9.821483516329826,96.46153846153848,0.4822970825209748,-1.2900803553032212,-7.0,-45.0,38.0,11.857895538825032,140.60968660968658,0.6194490888869372,-0.9963777575017452,59.54351960560712,49.5925925925926,95.51851851851852,2.205315540948412
2023-05-15 10:18:00,3.0,48,44.9375,21.041666666666668,-31.58333333333333,55.0,21.0,34.0,8.200690811586185,67.25132978723407,-1.0390231052371182,0.9191652498309496,34.0,8.0,26.0,8.579932880095878,73.61524822695036,-0.260578508475935,-1.421132643224126,-20.0,-45.0,25.0,6.896910604504369,47.56737588652483,0.0192652787707754,-0.4142160000581545,58.818683994165966,44.9375,97.5625,1.2253892498784575
2023-05-15 10:18:05,3.0,59,45.932203389830505,19.05084745762712,-33.49152542372882,55.0,35.0,20.0,6.025418591209962,36.30566919929865,-0.4995024649876087,-0.8101553891693429,34.0,2.0,32.0,9.863593331406369,97.29047340736416,-0.2600664576010248,-1.1601624522867902,-20.0,-51.0,31.0,9.926232888518236,98.53009935710112,-0.4025233167893363,-0.946313760646281,59.95318483872903,45.932203389830505,98.47457627118644,1.0161556752326957
2023-05-15 10:18:10,3.0,72,45.125,23.791666666666668,-35.916666666666664,55.0,35.0,20.0,5.530803624464927,30.58978873239437,0.0144532999081575,-0.8467170585373429,43.0,2.0,41.0,10.854917104801522,117.82922535211269,-0.3095174390755711,-0.2202949354213808,-20.0,-51.0,31.0,9.25195068887074,85.59859154929576,-0.0586962633826984,-1.2436392063909183,62.3884281916304,45.125,104.83333333333334,0.8665059471059777
2023-05-15 10:18:15,3.0,59,46.898305084745765,24.25423728813559,-32.898305084745765,62.0,37.0,25.0,8.033754039941977,64.54120397428404,0.5731566828809196,-0.6943100804508657,43.0,2.0,41.0,10.73600648211908,115.26183518410288,0.1809852741244164,-1.1200163923779325,-15.0,-51.0,36.0,10.747405324805769,115.5067212156634,0.3897566867984364,-1.0895582250967708,62.2094649044668,46.898305084745765,104.05084745762711,1.0543977102452
2023-05-15 10:18:20,3.0,38,48.68421052631579,26.526315789473685,-28.73684210526316,62.0,34.0,28.0,6.472834139101561,41.89758179231865,0.1405684859910336,-0.0816943747979359,59.0,10.0,49.0,9.83302994766292,96.68847795163585,0.7956397586076437,1.297154538822376,-15.0,-41.0,26.0,8.03601424173168,64.57752489331438,0.0747869689617746,-0.9709696307909504,62.44680839015188,48.68421052631579,103.94736842105264,1.6433370628987336
2023-05-15 10:18:25,3.0,29,46.62068965517241,25.0,-28.75862068965517,56.0,34.0,22.0,7.880417832937216,62.10098522167488,-0.3662075812792123,-1.1832210869857696,37.0,20.0,17.0,6.2048368229954285,38.5,0.9485006997316372,-0.6465780442721862,-18.0,-41.0,23.0,8.343753747623742,69.61822660098524,-0.1802674727614724,-1.3412770170766055,60.212515043762814,46.62068965517241,100.3793103448276,2.0762936221987176
2023-05-15 10:18:30,3.0,42,44.57142857142857,24.928571428571427,-26.19047619047619,56.0,21.0,35.0,10.652247803879764,113.47038327526128,-0.7310135152540523,-0.5035460110449184,37.0,12.0,25.0,5.361983875408371,28.750871080139373,0.228283102468826,-0.524429512427564,-10.0,-41.0,31.0,9.037153920744304,81.67015098722415,0.0795933867859167,-0.4764467790191804,57.393265819704375,44.57142857142857,95.6904761904762,1.3665063290405803
2023-05-15 10:18:35,3.0,49,38.224489795918366,21.73469387755102,-31.6734693877551,53.0,21.0,32.0,11.266220355045226,126.92772108843536,-0.327584206017211,-1.359972784012767,34.0,4.0,30.0,8.9040615971123,79.28231292517005,-0.0465504478800577,-1.3402749945523225,-22.0,-45.0,23.0,5.892748916755098,34.72448979591837,-0.4294209857185301,-0.4024344944696394,54.19148642698575,38.224489795918366,91.63265306122447,1.1059487025915458
