date,x_mean,x_max,x_min,x_std,x_var,x_skew,x_kurtosis,y_mean,y_max,y_min,y_std,y_var,y_skew,y_kurtosis,z_mean,z_max,z_min,z_std,z_var,z_skew,z_kurtosis,n,x_range,y_range,z_range,svm,vmm,sma,ai,label
2022-11-23 09:09:33,-0.14666666666666667,1.0,-2.0,0.5375955812774217,0.28900900900900894,-0.6570805557610738,1.7680515174333151,-0.18666666666666668,3.0,-4.0,2.6543861372765196,7.045765765765762,-0.35450321309389793,-1.6417425727740873,-1.0133333333333334,1.0,-3.0,1.033144417488372,1.0673873873873871,-0.12388946407450738,0.3524787298192442,75,3.0,7.0,4.0,1.0407689465006151,-0.14666666666666667,1.3466666666666667,0.013876919286674868,1.0
2022-11-23 09:09:36,-0.8,0.0,-2.0,0.7888106377466155,0.6222222222222222,-0.4074850871012489,-1.0741618075801744,-1.2,3.0,-4.0,2.936362072739365,8.622222222222222,0.4423736037950955,-1.6504856672183172,-1.2,0.0,-3.0,1.0327955589886444,1.0666666666666667,-1.0287612013363454,0.4854910714285712,10,2.0,7.0,3.0,1.876166303929372,-0.8,3.2,0.1876166303929372,1.0
2022-11-23 09:09:39,-0.6086956521739131,0.0,-2.0,0.5921931994504785,0.35069278547539423,-0.3772978864231221,-0.6732329239090751,-0.7282608695652174,3.0,-4.0,2.5294018789558077,6.39787386526517,0.036462805398790106,-1.632846698773032,-0.9456521739130435,0.0,-3.0,0.6690017236591834,0.44756330625895846,-0.9624948058143895,2.39826062661516,92,2.0,7.0,3.0,1.3398254830916514,-0.6086956521739131,2.282608695652174,0.014563320468387516,1.0
2022-11-23 09:09:42,-0.43243243243243246,0.0,-2.0,0.8346835907676013,0.6966966966966965,-1.4376705296152308,0.06754563894523358,0.5405405405405406,2.0,-3.0,1.9378480991180025,3.755255255255255,-1.239106161770271,-0.18171992016515048,-0.972972972972973,0.0,-2.0,0.8971091376219532,0.8048048048048047,-0.05490271949948547,-1.7968245908298714,37,2.0,5.0,2.0,1.1940930829391634,0.5405405405405406,1.945945945945946,0.03227278602538279,1.0
2022-11-23 09:09:45,-0.0380952380952381,1.0,-2.0,0.6923178672430962,0.4793040293040293,-0.4814136740862187,0.5954054708740473,-0.6,2.0,-4.0,2.0503283039177296,4.203846153846153,-0.2835798074993837,-1.4154497331215043,-0.4666666666666667,2.0,-2.0,1.217395285867036,1.4820512820512823,0.4099471760678934,-0.6237315017180953,105,3.0,6.0,4.0,0.7610709723431256,-0.0380952380952381,1.1047619047619048,0.007248294974696434,1.0
2022-11-23 09:09:48,-0.08888888888888889,1.0,-1.0,0.6332535834956649,0.401010101010101,0.06900843986670095,-0.39363929944048204,-0.4666666666666667,3.0,-5.0,2.5989508372698116,6.754545454545454,-0.27957262645256215,-1.476027372961362,-1.0,1.0,-3.0,0.9534625892455922,0.909090909090909,0.0,-0.44219269102990033,45,2.0,8.0,4.0,1.1071038850738801,-0.08888888888888889,1.5555555555555556,0.024602308557197337,1.0
2022-11-23 09:09:51,-0.6585365853658537,0.0,-2.0,0.6931722764782567,0.48048780487804876,-0.5776767670993549,-0.7229238428458364,-1.2926829268292683,2.0,-5.0,2.410849460657222,5.812195121951218,0.10346692120397978,-1.2982704154296016,-0.8536585365853658,1.0,-3.0,1.062096408283073,1.1280487804878043,-0.305753905396481,0.05618650097739808,41,2.0,7.0,4.0,1.6832802739491335,-0.6585365853658537,2.8048780487804876,0.04105561643778374,1.0
2022-11-23 09:09:54,-0.07954545454545454,1.0,-1.0,0.507905116242727,0.2579676071055381,-0.1436227266850765,0.8974818236317756,-0.42045454545454547,2.0,-4.0,2.410330214936653,5.809691745036573,-0.40224487775507856,-1.57215740657007,-1.1136363636363635,1.0,-3.0,1.1589910215734092,1.3432601880877744,-0.22687906720869971,-0.9817401890897783,88,2.0,6.0,4.0,1.1930194694745992,-0.07954545454545454,1.6136363636363635,0.013557039425847718,1.0
2022-11-23 09:09:57,-0.14285714285714285,1.0,-1.0,0.7703288865196432,0.5934065934065933,0.2644373166687799,-1.1234567901234565,0.07142857142857142,2.0,-4.0,2.335817620458403,5.456043956043956,-1.1563001840361251,-0.15851637098248705,-0.7857142857142857,1.0,-2.0,1.2513728724621074,1.565934065934066,0.35610012402695146,-1.6102409132880031,14,2.0,6.0,3.0,0.8017837257372731,0.07142857142857142,1.0,0.05727026612409093,1.0
2022-11-23 09:10:00,0.4051724137931034,5.0,-4.0,3.0842614457382123,9.512668665667167,0.21519526954607002,-1.2255544136889254,-1.3362068965517242,2.0,-3.0,1.5876916003088113,2.520764617691154,1.0342195445160989,-0.03193769392446155,-1.7586206896551724,1.0,-6.0,1.7526163778522792,3.071664167916043,-0.43625416925115884,0.4277225451189173,116,9.0,5.0,7.0,2.245520047867432,0.4051724137931034,3.5,0.019357931447133037,1.0
2022-11-23 09:10:03,0.047619047619047616,5.0,-4.0,3.4565328072533967,11.947619047619048,0.3169629132569283,-1.323343784740731,-0.6190476190476191,2.0,-3.0,1.8567765206451334,3.4476190476190474,0.4146924888226958,-1.5407761796359278,-0.47619047619047616,1.0,-3.0,1.3645163106041502,1.861904761904762,-0.3161687514272788,-1.4323937537933706,21,9.0,5.0,4.0,0.7824607964359516,0.047619047619047616,1.1428571428571428,0.0372600379255215,1.0
2022-11-23 09:10:06,0.0,3.0,-3.0,2.2478059477960652,5.052631578947367,-0.12357729458369575,-1.5018382352941173,-0.4,1.0,-3.0,1.535543791899829,2.357894736842105,-0.7907854668106586,-0.7567401960784301,0.0,1.0,-1.0,0.9176629354822472,0.8421052631578949,0.0,-1.909313725490196,20,6.0,4.0,2.0,0.4,0.0,0.4,0.02,1.0
2022-11-23 09:10:09,-0.2,0.0,-1.0,0.42163702135578396,0.1777777777777778,-1.7787811838447127,1.4062499999999991,-0.6,3.0,-4.0,2.716206504995115,7.377777777777778,-0.029940765201490048,-1.6010189639798433,-0.6,2.0,-3.0,1.7126976771553504,2.933333333333333,0.21231789386223368,-0.3287337662337668,10,1.0,7.0,5.0,0.8717797887081347,-0.2,1.4,0.08717797887081347,1.0
2022-11-23 09:10:12,-0.20987654320987653,1.0,-1.0,0.6840330654053949,0.4679012345679013,0.2930085072897719,-0.8330706840969624,-1.4320987654320987,3.0,-4.0,2.030629653610785,4.123456790123456,0.509939829249472,-1.2263475284008598,-0.49382716049382713,2.0,-3.0,1.0383094046348067,1.0780864197530868,0.22358427159538705,0.7973263860955635,81,2.0,7.0,5.0,1.5293202090416722,-0.20987654320987653,2.135802469135802,0.01888049640792188,1.0
2022-11-23 09:10:15,-0.6767676767676768,0.0,-2.0,0.6361280006651664,0.4046588332302619,-0.39641440877198075,-0.6608308023018448,-1.2828282828282829,2.0,-4.0,2.0505867952628103,4.204906204906203,0.3404657935061198,-1.459262683595605,-0.7474747474747475,2.0,-3.0,1.3351101333722826,1.782519068233354,0.4160226583352854,-0.0016582459463223564,99,2.0,6.0,5.0,1.631680541544244,-0.6767676767676768,2.707070707070707,0.01648162163176004,1.0
2022-11-23 09:10:18,-1.0597014925373134,0.0,-2.0,0.6715111185010012,0.45092718227046574,0.06935176408805517,-0.7189064202870177,-1.8955223880597014,1.0,-4.0,1.652677610298539,2.7313432835820897,0.8248945796408541,-0.6377894933457964,-0.9701492537313433,2.0,-2.0,0.8871156744247284,0.7869742198100407,1.9539974330711813,4.71692133906521,67,2.0,5.0,4.0,2.3784789154913364,-0.9701492537313433,3.925373134328358,0.03549968530584084,1.0
2022-11-23 09:10:21,-0.6616541353383458,1.0,-2.0,0.5489275776748804,0.3013214855320119,0.2546363390044312,-0.4038976260286109,-1.3759398496240602,1.0,-4.0,2.1163200757496936,4.478810663021188,-0.014738510054097811,-1.8099493532257678,-0.6466165413533834,1.0,-2.0,0.9550145859730524,0.9120528594212808,0.18983513851837375,-0.8741748396827185,133,3.0,5.0,3.0,1.6580439126107689,-0.6466165413533834,2.6842105263157894,0.012466495583539615,1.0
2022-11-23 09:10:24,-0.9,1.0,-2.0,1.1005049346146119,1.2111111111111112,0.38764524462268724,-1.2358267101133862,-0.8,4.0,-4.0,2.2997584414213783,5.288888888888888,0.9290343643779515,0.8686583877248371,-1.0,0.0,-2.0,0.6666666666666666,0.4444444444444444,0.0,0.08035714285714235,10,3.0,8.0,2.0,1.5652475842498528,-0.8,2.7,0.15652475842498528,1.0
2022-11-23 09:10:27,-0.4166666666666667,1.0,-2.0,1.042328450216553,1.0864485981308412,-0.20075377334530314,-1.1191809071300947,-0.3055555555555556,4.0,-4.0,2.813380357198065,7.915109034267912,0.12162164445047793,-1.3369300067129055,-0.9259259259259259,1.0,-2.0,1.1166011821905024,1.2467982000692275,0.5903384194763986,-1.0509503111060545,108,3.0,8.0,3.0,1.0603367997687143,-0.3055555555555556,1.6481481481481484,0.009817933331191799,1.0
2022-11-23 09:10:30,-0.2727272727272727,1.0,-1.0,0.7862453931068965,0.6181818181818182,0.573587325421121,-0.9674163783160328,-0.45454545454545453,2.0,-3.0,1.8635254955935732,3.4727272727272727,-0.08709495271475658,-1.4744661604670926,-1.0,1.0,-2.0,0.7745966692414835,0.6000000000000002,1.5778821040104292,4.999999999999999,11,2.0,5.0,3.0,1.131809054362612,-0.2727272727272727,1.7272727272727273,0.10289173221478291,1.0
2022-11-23 09:10:33,-0.75,1.0,-1.0,0.5,0.25,1.9058823529411768,3.0759358288770056,-0.4722222222222222,2.0,-3.0,2.1312117426627255,4.542063492063491,0.2125174062593931,-1.879600841974042,-1.1111111111111112,0.0,-2.0,0.6223355905792207,0.3873015873015874,0.07127782464780921,-0.28089956267865457,36,2.0,5.0,2.0,1.4212887561628924,-0.4722222222222222,2.3333333333333335,0.03948024322674701,1.0
2022-11-23 09:10:36,-0.2345679012345679,0.0,-1.0,0.42636853009666426,0.18179012345679008,-1.276604062089086,-0.38029237745556,-0.38271604938271603,2.0,-3.0,2.0770646429189914,4.314197530864197,-0.1576047642783629,-1.7930939026499872,-1.0740740740740742,0.0,-3.0,0.8628119403696524,0.7444444444444445,-0.09443023434385876,-1.1554729802570514,81,1.0,5.0,3.0,1.1640999919864201,-0.2345679012345679,1.691358024691358,0.01437160483933852,1.0
2022-11-23 09:10:39,-0.2,0.0,-1.0,0.4140393356054125,0.1714285714285714,-1.6720819322526275,0.8974358974358987,0.26666666666666666,2.0,-3.0,2.016597794967223,4.066666666666667,-0.7218959269396208,-1.362138264852589,-1.2666666666666666,0.0,-2.0,0.7037315505489967,0.4952380952380952,0.4330255302223141,-0.6690942193900775,15,1.0,5.0,2.0,1.3097921802925667,0.26666666666666666,1.7333333333333334,0.08731947868617111,1.0
2022-11-23 09:10:42,2.217391304347826,5.0,0.0,1.9033001239115697,3.6225513616817966,0.27707362252774576,-1.4838968398408732,-1.6195652173913044,2.0,-3.0,1.1177134361589656,1.249283325370282,1.2242941147208388,2.3945720726050044,-1.184782608695652,3.0,-5.0,2.484808117499844,6.174271380793121,0.21603021792479848,-0.38330045958196246,92,5.0,5.0,8.0,2.9905727745448316,2.217391304347826,5.021739130434783,0.032506225810269906,1.0
2022-11-23 09:10:45,1.1538461538461537,5.0,-2.0,2.0754980866510833,4.3076923076923075,0.48572286797119074,-0.6763798701298707,-1.4615384615384615,0.0,-3.0,0.7762500258061847,0.6025641025641025,-0.1495061574868494,0.19581052718218794,-0.7692307692307693,3.0,-5.0,2.0878156908535677,4.3589743589743595,-0.10142883148645022,0.2300006291286576,13,7.0,3.0,8.0,2.014738592878276,1.1538461538461537,3.384615384615384,0.1549798917598674,1.0
2022-11-23 09:10:48,-0.24444444444444444,3.0,-2.0,1.4947720342391462,2.234343434343435,1.080690156834491,0.7182469544400778,-1.0,2.0,-3.0,1.224744871391589,1.5,0.7767937873519594,0.04892781636967669,-0.4,1.0,-2.0,1.3882624850051692,1.9272727272727275,-0.13654249482031547,-1.8914139293608934,45,5.0,5.0,3.0,1.1044243235368156,-0.24444444444444444,1.6444444444444444,0.02454276274526257,1.0
2022-11-23 09:10:51,-0.29310344827586204,0.0,-2.0,0.5300983255253151,0.2810042347247429,-1.6413180921827257,1.9057387847083835,-0.9827586206896551,1.0,-4.0,1.8495270074373529,3.4207501512401697,-0.14671742030199744,-1.8550330316852337,-1.3620689655172413,0.0,-2.0,0.5197258340016739,0.2701149425287356,-0.19714934128661862,-1.1110528698386979,58,2.0,5.0,2.0,1.704979766670632,-0.29310344827586204,2.6379310344827585,0.029396202873631583,1.0
2022-11-23 09:10:54,-1.0714285714285714,0.0,-2.0,0.7163989902474134,0.5132275132275135,0.1062676756219417,-0.9309312687525049,-1.1071428571428572,2.0,-4.0,2.166056080021693,4.691798941798943,0.33655719413480656,-1.2732358854811543,-1.25,1.0,-2.0,0.8871510790372951,0.7870370370370369,0.878300820202502,-0.20527186585041246,28,2.0,6.0,3.0,1.98399205890445,-1.0714285714285714,3.428571428571429,0.0708568592465875,1.0
2022-11-23 09:10:57,-0.475,0.0,-1.0,0.5025252685881778,0.25253164556962027,-0.10204870180185362,-2.0412670036730187,0.05,2.0,-2.0,1.7923889722513084,3.2126582278481015,0.08549482584393604,-1.8753928532108701,-0.4,1.0,-2.0,1.074444219002008,1.1544303797468352,-0.07787348451404949,-1.2472153884896262,80,1.0,4.0,3.0,0.6229967897188556,0.05,0.925,0.007787459871485695,1.0
2022-11-23 09:11:00,-0.4375,0.0,-1.0,0.5123475382979799,0.26249999999999996,-0.27882859227100953,-2.218733647305076,-0.5,2.0,-2.0,1.5491933384829668,2.4,0.4918074090422117,-1.4774114774114775,-0.5625,1.0,-3.0,1.2632629707758132,1.595833333333333,-0.5199586121159049,0.007856945459628673,16,1.0,4.0,4.0,0.8705242673240075,-0.4375,1.5,0.054407766707750466,1.0
2022-11-23 09:11:03,-0.3218390804597701,1.0,-2.0,0.8421215301120226,0.7091686714782142,0.5537311829077819,-1.1506702375924058,-1.0,2.0,-3.0,1.5096588248481377,2.2790697674418605,0.4358489364929854,-1.1104007783871568,0.7586206896551724,3.0,-3.0,1.2385805570535757,1.5340817963111462,-0.6153444610208446,1.0022251332250964,87,3.0,5.0,6.0,1.2957954099641191,0.7586206896551724,2.0804597701149428,0.014894200114530106,1.0
2022-11-23 09:11:06,-0.6,1.0,-2.0,1.0749676997731399,1.1555555555555554,0.32201325326044533,-0.8820266272189352,-1.2,0.0,-3.0,1.2292725943057183,1.511111111111111,-0.4306707618458617,-1.4611653484923375,-0.8,1.0,-2.0,1.0327955589886444,1.0666666666666667,1.0287612013363456,0.48549107142857206,10,3.0,3.0,3.0,1.5620499351813308,-0.6,2.5999999999999996,0.15620499351813308,1.0
2022-11-23 09:11:09,-0.2361111111111111,1.0,-2.0,0.847416214738404,0.7181142410015648,-0.3793983897005575,-0.3173689541320348,-0.7638888888888888,2.0,-3.0,1.551855368928428,2.4082550860719873,0.360256281067847,-1.0544125576134866,-0.375,2.0,-3.0,1.3047853420131583,1.7024647887323943,0.18770184954342575,-0.7262743336438251,72,3.0,5.0,5.0,0.8831192962210851,-0.2361111111111111,1.375,0.012265545780848404,1.0
2022-11-23 09:11:12,-0.22580645161290322,0.0,-1.0,0.42502371850324133,0.18064516129032254,-1.379233372236504,-0.1090781140042214,-0.25806451612903225,1.0,-3.0,1.5268211407034304,2.3311827956989246,-0.9743078621313158,-0.511675435588085,-0.1935483870967742,3.0,-3.0,2.535341592221315,6.427956989247312,0.19283242490434824,-1.9148743108699162,31,1.0,4.0,6.0,0.3937598585720549,-0.1935483870967742,0.6774193548387097,0.012701930921679191,1.0
2022-11-23 09:11:15,-0.0297029702970297,1.0,-1.0,0.51875708273824,0.2691089108910891,-0.043800266009769585,0.8353534542862064,-0.19801980198019803,3.0,-3.0,2.449570582694845,6.000396039603961,-0.04494695690872921,-1.6436942517661528,0.18811881188118812,2.0,-2.0,1.5014184712273173,2.2542574257425745,0.0334798428131325,-1.4275029527570486,101,2.0,6.0,4.0,0.2747413252576556,0.18811881188118812,0.4158415841584159,0.0027202111411649067,1.0
2022-11-23 09:11:18,-0.05263157894736842,3.0,-3.0,1.3112201362143716,1.719298245614035,0.10711868937469284,1.6595383051179637,-0.8947368421052632,2.0,-3.0,1.5949481650269413,2.543859649122807,0.4517305522613344,-1.3363922501224033,-0.3684210526315789,1.0,-2.0,1.065130472748108,1.134502923976608,-0.38430878075731734,-0.9807326214575531,19,6.0,5.0,3.0,0.9690501389222088,-0.05263157894736842,1.3157894736842106,0.05100263889064257,1.0
2022-11-23 09:11:21,-1.35,1.0,-4.0,1.375635446386844,1.892372881355932,-0.5872901994979749,-0.5286234787808275,0.3333333333333333,5.0,-2.0,2.1444976233367985,4.5988700564971765,1.12794555260167,0.5625296207463091,1.2,3.0,-2.0,1.0382514636131823,1.0779661016949151,-0.13535594386972885,0.677163455895482,60,5.0,7.0,5.0,1.8367392605133455,1.2,2.8833333333333333,0.030612321008555758,1.0
2022-11-23 09:11:24,0.036585365853658534,2.0,-2.0,0.9222238547672233,0.8504968383017167,0.41035444892667416,0.06026840988442217,-0.7804878048780488,4.0,-3.0,2.293438790877961,5.2598614875037635,1.0328120945257127,0.00830050546715766,0.7926829268292683,2.0,-3.0,0.9652966649221609,0.9317976513098467,-1.5943752173894805,4.80839111529766,82,4.0,7.0,5.0,1.1130345569858182,0.7926829268292683,1.6097560975609757,0.013573592158363637,1.0
2022-11-23 09:11:27,0.09090909090909091,1.0,-1.0,0.7006490497453707,0.4909090909090909,-0.12334242530954154,-0.4526748971193415,-1.0,4.0,-3.0,2.6076809620810595,6.8,1.4888143901154838,1.0510380622837365,0.8181818181818182,2.0,0.0,0.7507571935295483,0.5636363636363636,0.32941652785809133,-0.8775580992022216,11,2.0,7.0,2.0,1.2952551680704552,0.8181818181818182,1.9090909090909092,0.11775046982458683,1.0
2022-11-23 09:11:30,0.24603174603174602,6.0,-4.0,3.4679942512905253,12.02698412698413,-0.18252218948304333,-1.5462244168912107,-0.8809523809523809,4.0,-3.0,1.107119815428432,1.2257142857142855,1.0547158519223585,4.223506391998799,-1.2619047619047619,2.0,-7.0,1.683703401094487,2.8348571428571425,-1.9693252966627008,5.362610677770747,126,10.0,7.0,9.0,1.5585289043450596,0.24603174603174602,2.388888888888889,0.012369277018611584,1.0
2022-11-23 09:11:33,2.0,6.0,-5.0,2.557448052364024,6.54054054054054,-0.28652874042491094,0.25535043468927787,-1.0789473684210527,1.0,-2.0,0.8180920105315723,0.6692745376955902,0.462876013193997,-0.5004107909927455,-2.0,1.0,-7.0,2.4384310418680997,5.945945945945946,-0.790995458009844,0.16445415190869728,38,11.0,3.0,8.0,3.027230982898846,2.0,5.078947368421053,0.07966397323418016,1.0
2022-11-23 09:11:36,-0.034782608695652174,5.0,-5.0,1.4745230259581756,2.174218154080855,0.060894840477409125,5.293120820676906,-0.9043478260869565,3.0,-4.0,2.456548402412286,6.034630053394355,0.3068122774051459,-1.23420007155483,-0.8260869565217391,1.0,-3.0,1.1717498502967607,1.3729977116704812,0.2537616135970118,-1.179144964180362,115,10.0,7.0,4.0,1.2253466775371076,-0.034782608695652174,1.7652173913043478,0.010655188500322675,1.0
2022-11-23 09:11:39,-0.18181818181818182,1.0,-1.0,0.640916851685467,0.41077441077441085,0.17735765915365545,-0.5608059852506186,-0.8181818181818182,3.0,-4.0,2.531950712548412,6.410774410774411,-0.03451997910125324,-1.7357376518010932,-0.7454545454545455,1.0,-3.0,1.158194345269455,1.3414141414141416,0.21990140655006732,-0.6265101192009896,55,2.0,7.0,4.0,1.1216870411045223,-0.18181818181818182,1.7454545454545456,0.02039430983826404,1.0
2022-11-23 09:11:42,-0.25,1.0,-2.0,0.7277781371744775,0.5296610169491526,-0.11939978310080143,-0.18763499092558966,-0.9666666666666667,3.0,-4.0,2.7676500872851895,7.659887005649717,0.24712959263514203,-1.688624458381826,-1.1,1.0,-3.0,1.1600701323042528,1.3457627118644069,-0.2708917709954098,-0.3657430223814564,60,3.0,7.0,4.0,1.4855788247159571,-0.25,2.316666666666667,0.024759647078599286,1.0
2022-11-23 09:11:45,-0.37777777777777777,0.0,-2.0,0.5755980640283037,0.3313131313131313,-1.2537207756153066,0.6784493884157707,-0.8888888888888888,4.0,-4.0,2.870082531456845,8.237373737373733,0.34820841152185245,-1.1972607318308341,-1.1555555555555554,1.0,-2.0,0.638020929962887,0.4070707070707071,1.2388451595039405,4.45406862036454,45,2.0,8.0,3.0,1.50603723332066,-0.37777777777777777,2.422222222222222,0.033467494073792445,1.0
2022-11-23 09:11:48,-0.5,1.0,-2.0,1.1338934190276817,1.2857142857142858,0.0,-1.3825311942959002,-2.0555555555555554,1.0,-4.0,1.8038758976072202,3.253968253968255,0.27309281013928755,-1.7260068395753736,-0.5833333333333334,2.0,-3.0,1.6966353257466462,2.8785714285714286,0.5231575902310365,-0.949490990973044,36,3.0,5.0,5.0,2.194444444444444,-0.5,3.138888888888889,0.06095679012345678,1.0
2022-11-23 09:11:51,-0.47058823529411764,1.0,-2.0,0.819001726444595,0.6707638279192273,-0.7688630224538926,-0.33647420258807026,-1.5,3.0,-4.0,2.577167251999008,6.641791044776118,0.45278590444688055,-1.3206632135696645,-1.338235294117647,2.0,-3.0,1.0016448281306143,1.0032923617208078,1.0993035864908718,3.9503400471498473,68,3.0,7.0,5.0,2.0645403821721136,-0.47058823529411764,3.3088235294117645,0.030360887973119317,1.0
